16,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Ruleset:,,"BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715)"
,CSE19:,,"CSE19 0.868.0 EXE"
,DHW:,,""
Run Title:,,,"TDSv30 V06R12 V06 R12 UGLASS15 NGAS PVSTD"
Run Date/Time:,,,"2020-03-19 18:54:03"
Cond. Area:,,,39372
Model:,,,"DesignRating"
Fuel TDV Set:,,,"Natural Gas"
Model File:,,,"C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpte\runs\lrlc-QII-15\cz09\instance.ribd22"

,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,Site Other Fuel Use,,,,,,,,,,,TDV Multipliers,,Elec Demand,CO2 Emissions,,
,,,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,PV,Battery,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Electric,Fuel,Multipliers,Electric,Fuel,
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(TDV/Btu),(TDV/Btu),(frac),(ton/MWh),(ton/therm),
1,1,1,1.96555,0,1.85033,0,0.0223809,0,1.93299,3.34286,5.08716,0,0,0,14.2013,1.33654,0,0,0,0.30316,0,0,0.135015,0,0,1.77471,0,0,0,0,0,0,0,0,0,0,0,27.5499,353.349,0,0.000249403,0.004509,
1,1,2,2.23825,0,1.85033,0,0.0223809,0,1.63121,3.31038,4.81685,0,0,0,13.8694,1.56355,0,0,0,0.159663,0,0,0.127717,0,0,1.85093,0,0,0,0,0,0,0,0,0,0,0,27.5291,353.349,0,0.000249051,0.004509,
1,1,3,2.32351,0,1.85033,0,0.0223809,0,1.32942,3.29414,4.68171,0,0,0,13.5015,1.63453,0,0,0,0.126978,0,0,0.124068,0,0,1.88558,0,0,0,0,0,0,0,0,0,0,0,27.4456,353.349,0,0.000248744,0.004509,
1,1,4,2.53999,0,1.85033,0,0.0223809,0,1.48032,3.29414,4.68171,0,0,0,13.8689,1.81473,0,0,0,0.122907,0,0,0.124068,0,0,2.0617,0,0,0,0,0,0,0,0,0,0,0,27.3782,353.349,0,0.000244034,0.004509,
1,1,5,2.78732,0,1.85033,0,0.0223809,0,1.7821,3.26165,4.4114,0,0,0,14.1152,2.02062,0,0,0,0.13107,0,0,0.11677,0,0,2.26846,0,0,0,0,0,0,0,0,0,0,0,27.4225,353.349,0,0.000247897,0.004509,
1,1,6,2.88169,0,1.85033,0,0.0223809,0,2.53656,3.32662,4.95202,0,0,0,15.5696,2.06009,0,0,0,1.05033,0,0,0.131366,0,0,3.24179,0,0,0,0,0,0,0,0,0,0,0,27.5413,353.349,0,0.000250017,0.004509,
1,1,7,3.20915,0,1.85033,0,0.0223809,0,3.36647,3.42408,5.76295,0,0,0,17.6354,2.0034,0,0,0,0.56929,0,0,0.15326,0,0,2.72595,0,0,0,0,0,0,0,0,0,0,0,27.5678,353.349,0,0.000250652,0.004509,
1,1,8,18.9366,0,1.85033,0,0.0223809,0,3.47462,3.45656,6.18177,0,0,0,33.9222,1.88206,0,0,0,1.09576,0,0,0.160558,0,0,3.13838,0,0,0,0,0,0,0,0,0,0,0,27.5515,353.349,0,0.000250171,0.004509,
1,1,9,13.5206,0,1.85033,0,0.0223809,0,2.9546,3.34286,5.24379,0,0,0,26.9346,1.6928,0,0,0,1.59922,0,0,0.135015,0,0,3.42703,0,0,0,0,0,0,0,0,0,0,0,27.3533,353.349,0,0.000245568,0.004509,
1,1,10,6.60862,0,1.85033,0,0.0223809,0,2.57737,3.26165,4.568,0,0,0,18.8884,1.37822,0,0,0,1.52801,0,0,0.11677,0,0,3.023,0,0,0,0,0,0,0,0,0,0,0,25.6938,353.349,0,0.000205897,0.004509,
1,1,11,4.13327,0,1.85033,0,0.0223809,0,2.47508,3.2779,4.75176,0,0,0,16.5107,0.938935,0,0,0,1.04866,0,0,0.120419,0,0,2.10801,0,0,0,0,0,0,0,0,0,0,0,25.0971,353.349,0,0.000187311,0.004509,
1,1,12,2.14837,0,1.85033,0,0.0223809,0,2.32419,3.2779,4.75176,0,0,0,14.3749,0.337971,0,0,0,1.20283,0,0,0.120419,0,0,1.66122,0,0,0,0,0,0,0,0,0,0,0,24.6872,353.349,0,0.000172385,0.004509,
1,1,13,0.986242,0,1.85033,0,0.0223809,0,2.2303,3.26165,4.85689,0,0,0,13.2078,0.0351004,0,0,0,0.827676,0,0,0.11677,0,0,0.979546,0,0,0,0,0,0,0,0,0,0,0,24.6956,353.349,0,0.000162633,0.004509,
1,1,14,0.265291,0,1.85033,0,0.0223809,0,2.2303,3.2779,4.99206,0,0,0,12.6383,0,0,0,0,0.492949,0,0,0.120419,0,0,0.613368,0,0,0,0,0,0,0,0,0,0,0,24.687,353.349,0,0.000167705,0.004509,
1,1,15,0.194297,0,1.85033,0,0.0223809,0,2.2303,3.31038,5.26237,0,0,0,12.8701,0,0,0,0,0.661702,0,0,0.127717,0,0,0.789419,0,0,0,0,0,0,0,0,0,0,0,24.8261,353.349,0,0.000168169,0.004509,
